[13,200] MAE: 30,905,789,477.466549, RMSE: 96,261,359,329.315659, R2: -5,307,647,299,446,308,864. – 0:00:06.645652 – 29.75 KB
[13,300] MAE: 31,080,802,968.929188, RMSE: 96,504,795,153.863831, R2: -5,341,735,214,794,545,152. – 0:00:06.695804 – 29.75 KB
[13,400] MAE: 31,244,262,075.048115, RMSE: 96,456,696,611.944199, R2: -5,343,902,858,244,168,704. – 0:00:06.746074 – 29.75 KB
[13,500] MAE: 31,425,749,802.374218, RMSE: 96,855,455,522.461212, R2: -5,387,922,575,378,461,696. – 0:00:06.796361 – 29.75 KB
[13,600] MAE: 31,568,809,565.875355, RMSE: 97,148,440,086.719086, R2: -5,421,633,825,701,424,128. – 0:00:06.846587 – 29.75 KB
[13,700] MAE: 31,757,686,111.079128, RMSE: 97,429,183,588.762314, R2: -5,452,671,750,851,912,704. – 0:00:06.896842 – 29.75 KB
[13,800] MAE: 31,863,541,259.554695, RMSE: 97,492,098,540.625153, R2: -5,459,358,608,392,911,872. – 0:00:06.947124 – 29.75 KB
[13,900] MAE: 32,021,368,003.920578, RMSE: 97,622,761,979.72525, R2: -5,464,741,776,241,613,824. – 0:00:06.997339 – 29.75 KB
[14,000] MAE: 32,209,431,654.936817, RMSE: 98,139,640,593.94281, R2: -5,523,294,164,338,231,296. – 0:00:07.047687 – 29.75 KB
[14,100] MAE: 32,138,164,693.342598, RMSE: 97,860,629,788.149185, R2: -5,491,313,071,305,873,408. – 0:00:07.097915 – 29.75 KB
[14,200] MAE: 32,285,289,314.577244, RMSE: 99,075,749,068.419235, R2: -5,626,494,761,081,369,600. – 0:00:07.148199 – 29.75 KB
[14,300] MAE: 32,400,625,069.647888, RMSE: 99,437,139,332.514755, R2: -5,668,569,885,727,211,520. – 0:00:07.198458 – 29.75 KB
[14,400] MAE: 32,541,461,559.254822, RMSE: 99,508,504,831.449753, R2: -5,678,776,924,283,907,072. – 0:00:07.248733 – 29.75 KB
[14,500] MAE: 32,694,357,602.190678, RMSE: 99,570,120,894.249954, R2: -5,682,233,397,374,211,072. – 0:00:07.299024 – 29.75 KB
[14,600] MAE: 32,678,959,242.053627, RMSE: 99,340,713,657.128708, R2: -5,657,038,225,528,097,792. – 0:00:07.349358 – 29.75 KB
[14,700] MAE: 33,045,089,108.747013, RMSE: 100,016,073,611.48468, R2: -5,732,829,509,595,414,528. – 0:00:07.399623 – 29.75 KB
[14,800] MAE: 33,227,804,924.09927, RMSE: 100,184,499,700.086304, R2: -5,748,072,572,153,684,992. – 0:00:07.449894 – 29.75 KB
[14,900] MAE: 33,230,885,148.376015, RMSE: 99,952,403,700.894516, R2: -5,718,254,087,970,255,872. – 0:00:07.500123 – 29.75 KB
[15,000] MAE: 33,170,215,348.324665, RMSE: 99,696,167,429.345596, R2: -5,687,798,013,011,317,760. – 0:00:07.550318 – 29.75 KB
[15,100] MAE: 33,125,363,989.843876, RMSE: 99,454,694,356.523682, R2: -5,660,447,004,364,414,976. – 0:00:07.600601 – 29.75 KB
[15,200] MAE: 33,139,308,106.89975, RMSE: 99,322,655,301.819534, R2: -5,643,324,624,457,457,664. – 0:00:07.650950 – 29.75 KB
[15,300] MAE: 33,151,255,703.982231, RMSE: 99,375,765,725.911041, R2: -5,653,837,028,913,938,432. – 0:00:07.701145 – 29.75 KB
[15,400] MAE: 32,997,412,005.528339, RMSE: 99,060,630,626.510803, R2: -5,620,327,370,569,356,288. – 0:00:07.751330 – 29.75 KB
[15,500] MAE: 32,995,213,311.030556, RMSE: 99,134,130,538.407761, R2: -5,622,831,942,821,336,064. – 0:00:07.801668 – 29.75 KB
[15,600] MAE: 33,038,112,282.810268, RMSE: 99,033,799,260.631393, R2: -5,615,039,171,247,744,000. – 0:00:07.848461 – 29.75 KB
